electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.277513,7.312532,0.494407,0.0,-12.125,2,15,23,1104,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.241389,1.25304,0.0,0.0,5.661,12,1,0,8017,1.0,0.0,1.0,-2.4492935982947064e-16,0,1
0.22142,1.25304,0.392388,0.0,5.965,12,1,1,8018,0.9629172873477994,0.2697967711570243,1.0,-2.4492935982947064e-16,0,1
0.206539,2.464939,0.0,0.0,6.21,12,1,2,8019,0.8544194045464886,0.5195839500354336,1.0,-2.4492935982947064e-16,0,1
0.200706,1.25304,0.0,0.0,6.415,12,1,3,8020,0.6825531432186541,0.730835964278124,1.0,-2.4492935982947064e-16,0,1
0.210407,1.25304,0.0,0.0,6.609,12,1,4,8021,0.4600650377311522,0.8878852184023752,1.0,-2.4492935982947064e-16,0,1
0.238875,0.041142,0.517116,0.0,6.573,12,1,5,8022,0.20345601305263397,0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.343664,4.888735,0.0,0.0,6.095,12,1,6,8023,-0.06824241336467088,0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.393064,1.25317,0.0,0.04,5.256,12,1,7,8024,-0.33487961217098616,0.9422609221188205,1.0,-2.4492935982947064e-16,0,1
0.404599,1.249611,0.0,1.574,4.56,12,1,8,8025,-0.5766803221148671,0.8169698930104421,1.0,-2.4492935982947064e-16,0,1
0.409601,0.027896,0.0,5.718,4.426,12,1,9,8026,-0.7757112907044199,0.6310879443260526,1.0,-2.4492935982947064e-16,0,1
0.397382,0.637206,2.054859,7.488,4.854,12,1,10,8027,-0.9172113015054528,0.3984010898462418,1.0,-2.4492935982947064e-16,0,1
0.41105,1.249611,0.0,8.154,5.501,12,1,11,8028,-0.9906859460363308,0.13616664909624665,1.0,-2.4492935982947064e-16,0,1
0.425748,0.027926,0.0,8.075,6.163,12,1,12,8029,-0.9906859460363308,-0.1361666490962464,1.0,-2.4492935982947064e-16,0,1
0.408543,0.041142,0.0,7.237,6.669,12,1,13,8030,-0.9172113015054532,-0.3984010898462412,1.0,-2.4492935982947064e-16,0,1
0.423469,1.246261,2.007299,5.479,6.86,12,1,14,8031,-0.7757112907044198,-0.6310879443260528,1.0,-2.4492935982947064e-16,0,1
0.429318,1.25304,0.0,2.609,6.477,12,1,15,8032,-0.5766803221148672,-0.816969893010442,1.0,-2.4492935982947064e-16,0,1
0.544675,0.041142,0.0,0.05,4.99,12,1,16,8033,-0.3348796121709864,-0.9422609221188204,1.0,-2.4492935982947064e-16,0,1
0.717827,6.100633,2.466539,0.0,4.233,12,1,17,8034,-0.06824241336467135,-0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.671552,0.041142,1.397472,0.0,3.581,12,1,18,8035,0.20345601305263417,-0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.544041,1.25304,0.412318,0.0,3.408,12,1,19,8036,0.46006503773115237,-0.8878852184023751,1.0,-2.4492935982947064e-16,0,1
0.452342,3.676837,0.0,0.0,3.452,12,1,20,8037,0.6825531432186536,-0.7308359642781246,1.0,-2.4492935982947064e-16,0,1
0.397371,1.25304,0.0,0.0,3.12,12,1,21,8038,0.8544194045464881,-0.5195839500354343,1.0,-2.4492935982947064e-16,0,1
0.347234,3.676837,0.0,0.0,2.465,12,1,22,8039,0.9629172873477992,-0.2697967711570244,1.0,-2.4492935982947064e-16,0,1
0.276284,6.100633,0.0,0.0,2.342,12,1,23,8040,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,0,1
0.241389,7.312532,0.0,0.0,2.163,12,2,0,8041,1.0,0.0,1.0,-2.4492935982947064e-16,0,1
0.22142,7.312532,0.0,0.0,2.053,12,2,1,8042,0.9629172873477994,0.2697967711570243,1.0,-2.4492935982947064e-16,0,1
0.206539,2.464939,0.0,0.0,1.93,12,2,2,8043,0.8544194045464886,0.5195839500354336,1.0,-2.4492935982947064e-16,0,1
0.200706,4.888735,0.392388,0.0,1.495,12,2,3,8044,0.6825531432186541,0.730835964278124,1.0,-2.4492935982947064e-16,0,1
0.210407,6.100633,0.0,0.0,1.257,12,2,4,8045,0.4600650377311522,0.8878852184023752,1.0,-2.4492935982947064e-16,0,1
0.238875,4.888735,0.0,0.0,1.09,12,2,5,8046,0.20345601305263397,0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.343664,3.676837,0.0,0.0,0.884,12,2,6,8047,-0.06824241336467088,0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.393064,4.888735,0.441295,0.024,0.758,12,2,7,8048,-0.33487961217098616,0.9422609221188205,1.0,-2.4492935982947064e-16,0,1
0.404599,4.888735,0.0,0.462,0.894,12,2,8,8049,-0.5766803221148671,0.8169698930104421,1.0,-2.4492935982947064e-16,0,1
0.409601,3.676837,0.62399,0.823,1.045,12,2,9,8050,-0.7757112907044199,0.6310879443260526,1.0,-2.4492935982947064e-16,0,1
0.397382,2.464939,0.0,0.891,1.101,12,2,10,8051,-0.9172113015054528,0.3984010898462418,1.0,-2.4492935982947064e-16,0,1
0.41105,3.676837,0.0,1.125,1.06,12,2,11,8052,-0.9906859460363308,0.13616664909624665,1.0,-2.4492935982947064e-16,0,1
0.425748,2.464939,0.0,1.607,1.212,12,2,12,8053,-0.9906859460363308,-0.1361666490962464,1.0,-2.4492935982947064e-16,0,1
0.408543,3.676837,0.0,1.142,1.276,12,2,13,8054,-0.9172113015054532,-0.3984010898462412,1.0,-2.4492935982947064e-16,0,1
0.423469,2.464939,0.0,0.684,1.336,12,2,14,8055,-0.7757112907044198,-0.6310879443260528,1.0,-2.4492935982947064e-16,0,1
0.429318,3.074316,0.431422,0.312,1.246,12,2,15,8056,-0.5766803221148672,-0.816969893010442,1.0,-2.4492935982947064e-16,0,1
0.544675,3.673408,0.447769,0.0,0.938,12,2,16,8057,-0.3348796121709864,-0.9422609221188204,1.0,-2.4492935982947064e-16,0,1
0.717827,1.25304,0.0,0.0,0.956,12,2,17,8058,-0.06824241336467135,-0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.671552,2.464939,0.0,0.0,0.999,12,2,18,8059,0.20345601305263417,-0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.544041,2.464939,0.0,0.0,0.88,12,2,19,8060,0.46006503773115237,-0.8878852184023751,1.0,-2.4492935982947064e-16,0,1
0.452342,2.464939,0.566751,0.0,0.61,12,2,20,8061,0.6825531432186536,-0.7308359642781246,1.0,-2.4492935982947064e-16,0,1
0.397371,1.25304,3.827292,0.0,0.292,12,2,21,8062,0.8544194045464881,-0.5195839500354343,1.0,-2.4492935982947064e-16,0,1
0.347234,6.100633,0.0,0.0,0.007,12,2,22,8063,0.9629172873477992,-0.2697967711570244,1.0,-2.4492935982947064e-16,0,1
0.276284,4.888735,0.0,0.0,-0.253,12,2,23,8064,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,0,1
0.376649,6.100633,0.072833,0.0,-0.494,12,3,0,8065,1.0,0.0,1.0,-2.4492935982947064e-16,0,1
0.22142,2.464939,0.331139,0.0,-0.518,12,3,1,8066,0.9629172873477994,0.2697967711570243,1.0,-2.4492935982947064e-16,0,1
0.206539,0.041142,0.0,0.0,-0.197,12,3,2,8067,0.8544194045464886,0.5195839500354336,1.0,-2.4492935982947064e-16,0,1
0.200706,2.464939,0.0,0.0,0.199,12,3,3,8068,0.6825531432186541,0.730835964278124,1.0,-2.4492935982947064e-16,0,1
0.210407,0.041142,0.778381,0.0,0.667,12,3,4,8069,0.4600650377311522,0.8878852184023752,1.0,-2.4492935982947064e-16,0,1
0.238875,0.041142,0.0,0.0,0.979,12,3,5,8070,0.20345601305263397,0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.343664,2.464939,1.548148,0.0,0.974,12,3,6,8071,-0.06824241336467088,0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.393064,3.676837,4.041796,0.275,1.132,12,3,7,8072,-0.33487961217098616,0.9422609221188205,1.0,-2.4492935982947064e-16,0,1
0.404599,2.871306,0.0,1.629,2.416,12,3,8,8073,-0.5766803221148671,0.8169698930104421,1.0,-2.4492935982947064e-16,0,1
0.532383,2.858798,2.929418,2.887,3.008,12,3,9,8074,-0.7757112907044199,0.6310879443260526,1.0,-2.4492935982947064e-16,0,1
0.74378,3.067612,0.815254,4.503,3.144,12,3,10,8075,-0.9172113015054528,0.3984010898462418,1.0,-2.4492935982947064e-16,0,1
0.41105,2.461674,0.0,6.505,3.41,12,3,11,8076,-0.9906859460363308,0.13616664909624665,1.0,-2.4492935982947064e-16,0,1
0.425748,2.458365,0.0,6.077,3.586,12,3,12,8077,-0.9906859460363308,-0.1361666490962464,1.0,-2.4492935982947064e-16,0,1
0.408543,0.037713,0.0,5.949,3.739,12,3,13,8078,-0.9172113015054532,-0.3984010898462412,1.0,-2.4492935982947064e-16,0,1
0.423469,0.034539,0.0,4.104,3.649,12,3,14,8079,-0.7757112907044198,-0.6310879443260528,1.0,-2.4492935982947064e-16,0,1
0.429318,0.034545,0.095302,1.938,3.169,12,3,15,8080,-0.5766803221148672,-0.816969893010442,1.0,-2.4492935982947064e-16,0,1
0.544675,0.041142,0.299089,0.02,2.033,12,3,16,8081,-0.3348796121709864,-0.9422609221188204,1.0,-2.4492935982947064e-16,0,1
0.717827,6.094028,0.490926,0.0,1.801,12,3,17,8082,-0.06824241336467135,-0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.671552,0.027907,0.0,0.0,1.784,12,3,18,8083,0.20345601305263417,-0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.544041,0.041142,0.0,0.0,1.694,12,3,19,8084,0.46006503773115237,-0.8878852184023751,1.0,-2.4492935982947064e-16,0,1
0.452342,0.034546,0.0,0.0,1.385,12,3,20,8085,0.6825531432186536,-0.7308359642781246,1.0,-2.4492935982947064e-16,0,1
0.397371,1.25304,0.0,0.0,1.278,12,3,21,8086,0.8544194045464881,-0.5195839500354343,1.0,-2.4492935982947064e-16,0,1
0.347234,2.464939,0.0,0.0,1.13,12,3,22,8087,0.9629172873477992,-0.2697967711570244,1.0,-2.4492935982947064e-16,0,1
0.276284,2.464939,0.419308,0.0,0.853,12,3,23,8088,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,0,1
0.241389,4.888735,0.0,0.0,0.684,12,4,0,8089,1.0,0.0,1.0,-2.4492935982947064e-16,0,1
0.22142,4.888735,0.0,0.0,0.658,12,4,1,8090,0.9629172873477994,0.2697967711570243,1.0,-2.4492935982947064e-16,0,1
0.206539,4.888735,0.0,0.0,0.602,12,4,2,8091,0.8544194045464886,0.5195839500354336,1.0,-2.4492935982947064e-16,0,1
0.200706,6.100633,0.0,0.0,0.538,12,4,3,8092,0.6825531432186541,0.730835964278124,1.0,-2.4492935982947064e-16,0,1
0.210407,4.888735,0.0,0.0,0.505,12,4,4,8093,0.4600650377311522,0.8878852184023752,1.0,-2.4492935982947064e-16,0,1
0.238875,6.100633,0.0,0.0,0.435,12,4,5,8094,0.20345601305263397,0.9790840876823228,1.0,-2.4492935982947064e-16,0,1
0.343664,1.25304,0.0,0.0,0.1,12,4,6,8095,-0.06824241336467088,0.9976687691905392,1.0,-2.4492935982947064e-16,0,1
0.393064,3.676837,0.425725,0.243,-0.043,12,4,7,8096,-0.33487961217098616,0.9422609221188205,1.0,-2.4492935982947064e-16,0,1
